1456683663.290616,35637012,-32
1456683663.611530,35957980,-33
1456683663.932623,36278952,-33
1456683664.253609,36599944,-30
1456683667.825671,40172812,-35
1456683668.146686,40493788,-40
1456683668.466718,40814760,-38
1456683668.787722,41135736,-40
1456683672.038762,44387520,-38
1456683672.359788,44708488,-38
1456683672.680807,45029480,-42
1456683673.001793,45350444,-37
1456683673.322789,45671420,-44
1456683673.643780,45992400,-40
1456683673.964808,46313376,-40
1456683674.285810,46634348,-41
1456683674.606820,46955332,-42
1456683674.927801,47276328,-36
1456683675.247815,47597304,-29
1456683675.567843,47918288,-30
1456683675.888841,48239268,-31
1456683676.209847,48560244,-36
1456683676.530849,48881200,-52
1456683676.851873,49202168,-47
1456683677.172865,49523144,-44
1456683677.493877,49844140,-39
1456683677.814879,50165116,-48
1456683678.135873,50486100,-35
1456683678.456888,50807088,-37
1456683678.777890,51128072,-34
1456683679.098903,51449044,-34
1456683679.419886,51770028,-38
1456683679.740885,52091012,-35
1456683680.061914,52411992,-32
1456683680.381920,52732984,-33
1456683680.702924,53053944,-34
1456683681.023919,53374920,-35
1456683681.344930,53695896,-35
1456683681.667659,54016880,-34
1456683681.985946,54337864,-34
1456683682.306955,54658848,-34
1456683682.627933,54979840,-33
1456683682.948962,55300824,-33
1456683683.269973,55621808,-35
1456683683.590984,55942788,-36
1456683683.911989,56263772,-39
1456683684.232979,56584744,-39
1456683684.554004,56905736,-40
1456683684.875003,57226704,-39
1456683685.196007,57547676,-40
1456683685.517010,57868656,-40
1456683685.837000,58189632,-36
1456683686.158030,58510612,-38
1456683686.479029,58831604,-39
1456683686.800036,59152592,-41
1456683687.121042,59473584,-40
1456683687.442021,59794572,-27
1456683687.763052,60115556,-29
1456683688.084058,60436540,-32
1456683688.404066,60757500,-49
1456683688.725624,61078472,-40
1456683689.046884,61399436,-39
1456683689.367081,61720416,-37
1456683689.688092,62041388,-39
1456683690.009092,62362372,-34
1456683690.330094,62683360,-33
1456683690.650100,63004352,-32
1456683690.971108,63325320,-31
1456683691.292120,63646308,-31
1456683691.613119,63967292,-32
1456683691.934089,64288268,-32
1456683692.255128,64609252,-32
1456683692.576172,64930216,-32
1456683692.897142,65251200,-32
1456683693.218120,65572180,-35
1456683693.539130,65893160,-32
1456683693.860174,66214136,-33
1456683694.181160,66535112,-39
1456683694.501172,66856092,-42
1456683694.822144,67177080,-40
1456683695.143180,67498072,-41
1456683695.464192,67819052,-40
1456683695.784199,68140044,-40
1456683696.105195,68461036,-42
1456683696.426190,68782012,-44
1456683696.747216,69102992,-44
1456683697.068222,69423968,-49
1456683697.389218,69744940,-55
1456683697.710222,70065920,-55
1456683698.031200,70386896,-51
1456683698.352241,70707892,-50
1456683698.673243,71028868,-47
1456683698.994243,71349848,-50
1456683699.315256,71670828,-49
1456683699.636238,71991816,-55
1456683699.957265,72312792,-42
1456683700.278274,72633784,-43
1456683700.598349,72954764,-41
1456683700.919260,73275740,-42
1456683701.240261,73596728,-44
1456683701.560297,73917708,-45
1456683701.881300,74238696,-44
1456683702.202306,74559672,-43
1456683702.523311,74880660,-40
1456683702.844293,75201636,-41
1456683703.165320,75522600,-40
1456683703.487344,75843564,-41
1456683703.807332,76164564,-46
1456683704.128305,76485532,-42
1456683704.449346,76806512,-41
1456683704.770355,77127488,-43
1456683705.091355,77448488,-42
1456683705.412376,77769468,-41
1456683705.732363,78090444,-41
1456683706.053372,78411428,-41
1456683706.374382,78732412,-41
1456683706.695377,79053392,-40
1456683707.016392,79374376,-43
1456683707.337379,79695336,-44
1456683707.658398,80016308,-41
1456683707.978410,80337292,-43
1456683708.299403,80658276,-43
1456683708.620409,80979256,-45
1456683708.941388,81300232,-47
1456683709.262427,81621224,-46
1456683709.583453,81942208,-45
1456683709.904440,82263208,-44
1456683710.225439,82584192,-45
1456683710.546453,82905168,-42
1456683710.867457,83226140,-42
1456683711.187466,83547108,-42
1456683711.508465,83868088,-41
1456683711.829464,84189056,-38
1456683712.150478,84510032,-34
1456683712.471488,84831004,-34
1456683712.792488,85151996,-33
1456683713.113495,85472984,-34
1456683713.434474,85793968,-33
1456683713.755510,86114952,-33
1456683714.075513,86435928,-33
1456683714.396769,86756892,-35
1456683714.717515,87077848,-35
1456683715.038503,87398828,-34
1456683715.359539,87719804,-34
1456683715.680545,88040784,-35
1456683716.001544,88361756,-35
1456683716.321627,88682736,-34
1456683716.642532,89003716,-34
1456683716.963565,89324712,-33
1456683717.284569,89645704,-33
1456683717.605572,89966692,-33
1456683717.926567,90287672,-35
1456683718.247618,90608656,-44
1456683718.568586,90929624,-41
1456683718.889594,91250588,-45
1456683719.210597,91571568,-34
1456683719.531590,91892544,-33
1456683719.852610,92213528,-36
1456683720.173616,92534508,-33
1456683720.493620,92855488,-34
1456683720.814623,93176472,-33
1456683721.135616,93497472,-34
1456683721.455644,93818440,-34
1456683721.776681,94139432,-34
1456683722.097653,94460404,-35
1456683722.418688,94781388,-42
1456683722.739664,95102376,-36
1456683723.060668,95423356,-34
1456683723.381671,95744344,-32
1456683723.702670,96065320,-30
1456683724.023680,96386300,-30
1456683724.344672,96707276,-45
1456683724.665689,97028260,-37
1456683724.986702,97349224,-36
1456683725.307740,97670208,-37
1456683725.628689,97991180,-39
1456683725.948778,98312160,-37
1456683726.270723,98633144,-34
1456683726.590734,98954136,-40
1456683726.911738,99275108,-39
1456683727.232720,99596088,-40
1456683727.553747,99917072,-40
1456683727.875754,100238036,-39
1456683728.195755,100559012,-41
1456683728.516762,100879996,-42
1456683728.837749,101200976,-32
1456683729.158769,101521936,-32
1456683729.479785,101842920,-33
1456683729.800786,102163896,-34
1456683730.121811,102484888,-33
1456683730.442771,102805872,-33
1456683730.763800,103126856,-29
1456683731.083808,103447828,-40
1456683731.404807,103768808,-33
1456683731.725814,104089792,-33
1456683732.046797,104410768,-36
1456683732.367832,104731756,-46
1456683732.688838,105052720,-34
1456683733.009833,105373708,-41
1456683733.330835,105694676,-42
1456683733.651852,106015656,-36
1456683733.972834,106336632,-34
1456683734.292871,106657612,-35
1456683734.613864,106978596,-36
1456683734.934859,107299576,-45
1456683735.255886,107620548,-48
1456683735.576882,107941536,-51
1456683735.897892,108262516,-39
1456683736.217941,108583480,-36
1456683736.538876,108904460,-41
1456683736.859909,109225424,-41
1456683737.180907,109546396,-43
1456683737.501916,109867380,-39
1456683737.822913,110188352,-35
1456683738.143905,110509320,-38
1456683738.464935,110830300,-40
1456683738.785977,111151272,-44
1456683739.107043,111472264,-50
1456683739.427938,111793244,-43
1456683739.748959,112114212,-41
1456683740.069957,112435188,-41
1456683740.389961,112756156,-53
1456683740.710971,113077136,-43
1456683741.031947,113398096,-43
1456683741.351987,113719076,-43
1456683741.672988,114040040,-44
1456683741.993992,114361024,-43
1456683742.314993,114682000,-42
1456683742.635980,115002992,-43
1456683742.957014,115323972,-43
1456683743.278007,115644940,-43
1456683743.599021,115965920,-43
1456683743.920018,116286896,-43
1456683744.241011,116607876,-42
1456683744.562033,116928856,-42
1456683744.883044,117249828,-42
1456683745.203531,117570804,-41
1456683745.525044,117891784,-41
1456683745.846039,118212760,-41
1456683746.166065,118533748,-40
1456683746.487071,118854740,-41
1456683746.808071,119175724,-38
1456683747.128102,119496696,-37
1456683747.449088,119817680,-36
1456683747.770090,120138656,-36
1456683748.091096,120459640,-39
1456683748.412108,120780616,-49
1456683748.733068,121101584,-37
1456683749.054111,121422568,-40
1456683749.375116,121743544,-41
1456683749.696125,122064524,-40
1456683750.017125,122385504,-47
1456683750.338115,122706476,-47
1456683750.659131,123027448,-43
1456683750.980151,123348436,-50
1456683751.300152,123669416,-53
1456683751.621148,123990408,-44
1456683751.942138,124311376,-42
1456683752.263165,124632352,-41
1456683752.584180,124953332,-48
1456683752.905186,125274304,-44
1456683753.225186,125595288,-41
1456683753.546192,125916268,-40
1456683753.867194,126237244,-39
1456683754.188207,126558220,-39
1456683754.509214,126879188,-40
1456683754.830191,127200168,-41
1456683755.151219,127521140,-41
1456683755.472228,127842124,-40
1456683755.793227,128163104,-41
1456683756.114225,128484084,-39
1456683756.434203,128805056,-42
1456683756.755243,129126044,-40
1456683757.076257,129447040,-41
1456683757.397292,129768020,-40
1456683757.718231,130088992,-41
1456683758.039681,130409964,-42
1456683758.360272,130730940,-48
1456683758.681274,131051924,-42
1456683759.002284,131372884,-42
1456683759.322268,131693860,-41
1456683759.643281,132014832,-40
1456683759.964309,132335820,-41
1456683760.285302,132656808,-42
1456683760.606312,132977792,-41
1456683760.927305,133298780,-43
1456683761.247319,133619772,-47
1456683761.568331,133940736,-49
1456683761.889332,134261708,-40
1456683762.210335,134582680,-39
1456683762.531320,134903664,-39
1456683762.852350,135224640,-39
1456683763.173342,135545612,-39
1456683763.494359,135866584,-42
1456683763.815371,136187568,-36
1456683764.136338,136508548,-42
1456683764.457368,136829536,-42
1456683764.778381,137150524,-44
1456683765.099381,137471484,-40
1456683765.420390,137792468,-50
1456683765.741444,138113448,-45
1456683766.061405,138434424,-48
1456683766.382407,138755396,-47
1456683766.702412,139076372,-45
1456683767.023409,139397344,-46
1456683767.344412,139718320,-40
1456683767.665428,140039304,-41
1456683767.986435,140360280,-40
1456683768.307455,140681260,-43
1456683768.628439,141002224,-49
1456683768.951260,141323212,-43
1456683769.270455,141644192,-41
1456683769.591468,141965176,-47
1456683769.912469,142286156,-49
1456683770.233505,142607144,-47
1456683770.554482,142928128,-45
1456683770.875492,143249104,-46
1456683771.196498,143570076,-47
1456683771.516497,143891060,-40
1456683771.837469,144212040,-39
1456683772.158506,144533008,-39
1456683772.479520,144853976,-40
1456683772.799518,145174936,-41
1456683773.120514,145495912,-41
1456683773.441509,145816896,-40
1456683773.762534,146137880,-40
1456683774.083542,146458860,-41
1456683774.404547,146779844,-44
1456683774.725560,147100828,-44
1456683775.046529,147421816,-44
1456683775.367562,147742800,-47
1456683775.688568,148063760,-45
1456683776.009569,148384736,-44
1456683776.329560,148705712,-46
1456683776.650584,149026684,-47
1456683776.971615,149347644,-40
1456683777.292596,149668612,-46
1456683777.613601,149989588,-39
1456683777.934596,150310572,-39
1456683778.255620,150631548,-37
1456683778.576658,150952532,-39
1456683778.897625,151273524,-42
1456683779.217622,151594500,-45
1456683779.538619,151915480,-54
1456683779.859664,152236460,-50
1456683780.180643,152557432,-48
1456683780.500649,152878408,-44
1456683780.821688,153199384,-37
1456683781.142635,153520344,-37
1456683781.463665,153841336,-39
1456683781.784666,154162312,-49
1456683782.105679,154483296,-40
1456683782.426658,154804276,-39
1456683782.747664,155125252,-40
1456683783.068695,155446228,-39
1456683783.389696,155767204,-41
1456683783.710701,156088180,-41
1456683784.031713,156409156,-47
1456683784.352716,156730132,-41
1456683784.673715,157051108,-38
1456683784.994726,157372088,-40
1456683785.314731,157693056,-60
1456683785.635705,158014032,-47
1456683785.956739,158335012,-45
1456683786.276747,158655976,-41
1456683786.597756,158976952,-40
1456683786.918738,159297932,-40
1456683787.239727,159618908,-38
1456683787.560769,159939888,-37
1456683787.881772,160260864,-34
1456683788.202779,160581852,-34
1456683788.523776,160902832,-33
1456683788.844777,161223808,-38
1456683789.165794,161544780,-46
1456683789.486799,161865756,-40
1456683789.807806,162186724,-41
1456683790.127788,162507700,-43
1456683790.448813,162828676,-44
1456683790.769864,163149644,-37
1456683791.090826,163470628,-37
1456683791.411839,163791604,-37
1456683791.732846,164112588,-35
1456683792.053835,164433568,-37
1456683792.373833,164754556,-38
1456683792.694854,165075532,-37
1456683793.015860,165396516,-38
1456683793.336855,165717484,-37
1456683793.657870,166038464,-36
1456683793.978877,166359448,-36
1456683794.299890,166680416,-37
1456683794.620890,167001392,-38
1456683794.941863,167322360,-39
1456683795.261900,167643340,-42
1456683795.582914,167964316,-42
1456683795.903910,168285304,-41
1456683796.224894,168606284,-42
1456683796.545941,168927280,-39
1456683796.866921,169248248,-39
1456683797.187927,169569228,-38
1456683797.508938,169890204,-37
1456683797.829927,170211172,-37
1456683798.150945,170532156,-36
1456683798.470950,170853124,-38
1456683798.791963,171174100,-37
1456683799.112959,171495080,-37
1456683799.433941,171816064,-36
1456683799.755007,172137024,-34
1456683800.075978,172458008,-34
1456683800.395985,172778976,-35
1456683800.716990,173099952,-34
1456683801.037980,173420928,-34
1456683801.359033,173741900,-34
1456683801.680056,174062876,-35
1456683802.001008,174383844,-34
1456683802.322034,174704828,-36
1456683802.642997,175025800,-36
1456683802.964037,175346776,-36
1456683806.535075,178919316,-40
1456683806.856098,179240292,-40
1456683807.177098,179561264,-41
1456683807.498109,179882232,-41
1456683807.819085,180203224,-41
1456683808.140089,180524192,-42
1456683808.461123,180845184,-41
1456683808.782121,181166164,-42
1456683809.102127,181487132,-41
1456683809.423127,181808100,-42
1456683809.744133,182129084,-39
1456683810.065145,182450052,-45
1456683810.386148,182771028,-45
1456683810.706153,183092004,-40
1456683811.027154,183412972,-44
1456683811.348153,183733956,-44
1456683811.669175,184054924,-48
1456683811.990667,184375904,-47
1456683812.311180,184696888,-35
1456683812.632168,185017872,-38
1456683812.953196,185338840,-52
1456683813.274199,185659824,-36
1456683813.595203,185980796,-47
1456683813.916210,186301772,-40
1456683814.237197,186622748,-43
1456683814.558217,186943716,-39
1456683814.878286,187264700,-37
1456683815.199232,187585664,-34
1456683815.520239,187906640,-30
1456683815.840219,188227616,-31
1456683816.161250,188548584,-28
1456683816.482252,188869552,-36
1456683816.803315,189190536,-32
1456683817.124257,189511508,-26
1456683817.445246,189832492,-28
1456683817.766243,190153460,-28
1456683818.087276,190474444,-31
1456683818.408289,190795416,-26
1456683818.729283,191116400,-35
1456683819.050295,191437372,-31
1456683819.371304,191758348,-27
1456683819.692315,192079308,-28
1456683820.013313,192400284,-29
1456683820.334301,192721260,-29
1456683820.654327,193042232,-29
1456683820.974325,193363208,-29
1456683821.295328,193684180,-31
1456683821.616344,194005164,-30
1456683821.937335,194326140,-30
1456683822.258357,194647120,-29
1456683822.579345,194968088,-27
1456683822.900366,195289072,-27
1456683823.221366,195610044,-27
1456683823.542415,195931020,-33
1456683823.863377,196251988,-30
1456683824.184384,196572956,-30
1456683824.505383,196893928,-31
1456683824.826383,197214900,-30
1456683825.147383,197535876,-30
1456683825.468408,197856844,-29
1456683825.788405,198177832,-29
1456683826.109415,198498804,-30
1456683826.429381,198819784,-31
1456683826.750424,199140760,-30
1456683827.071445,199461736,-32
1456683827.392429,199782712,-33
1456683827.713438,200103680,-33
1456683828.034416,200424652,-32
1456683828.355461,200745628,-31
1456683828.676459,201066608,-31
1456683828.997460,201387576,-31
1456683829.318467,201708556,-31
1456683829.639474,202029528,-30
1456683829.960487,202350504,-30
1456683830.281479,202671484,-29
1456683830.602487,202992468,-29
1456683830.922606,203313444,-29
1456683831.243549,203634428,-28
1456683831.564515,203955404,-31
1456683831.885509,204276380,-32
1456683832.205560,204597348,-33
1456683832.526514,204918312,-31
1456683832.847532,205239280,-30
1456683833.168534,205560244,-31
1456683833.489530,205881220,-31
1456683833.810541,206202188,-31
1456683834.131537,206523164,-29
1456683834.452584,206844132,-29
1456683834.773556,207165120,-28
1456683835.094564,207486096,-27
1456683835.415571,207807088,-27
1456683835.736548,208128068,-27
1456683836.057573,208449048,-27
1456683836.377585,208770024,-32
1456683836.698573,209090988,-32
1456683837.019656,209411960,-33
1456683837.340579,209732924,-32
1456683837.660602,210053900,-30
1456683837.981610,210374864,-30
1456683838.302615,210695844,-28
1456683838.623615,211016824,-29
1456683838.944606,211337804,-31
1456683839.265631,211658780,-29
1456683839.586631,211979748,-29
1456683839.907650,212300720,-42
1456683840.228651,212621704,-45
1456683840.549650,212942680,-50
1456683840.870664,213263660,-46
1456683841.190660,213584640,-35
1456683841.511676,213905616,-39
1456683841.832673,214226596,-43
1456683842.153677,214547568,-47
1456683842.474685,214868540,-44
1456683842.795690,215189520,-39
1456683843.116695,215510496,-39
1456683843.437679,215831464,-39
1456683843.757698,216152428,-39
1456683844.078712,216473396,-38
1456683844.399726,216794372,-38
1456683844.721304,217115340,-37
1456683845.041704,217436332,-39
1456683845.362772,217757316,-39
1456683845.683741,218078304,-40
1456683846.004744,218399272,-41
1456683846.324739,218720244,-31
1456683846.645734,219041228,-29
1456683846.966755,219362204,-29
1456683847.287767,219683176,-32
1456683847.608774,220004136,-28
1456683847.929774,220325112,-28
1456683848.250776,220646088,-34
1456683848.571789,220967060,-46
1456683848.892791,221288044,-44
1456683849.213795,221609032,-48
1456683849.533806,221929996,-41
1456683849.854805,222250972,-40
1456683850.175817,222571948,-33
1456683850.496816,222892924,-36
1456683850.817820,223213900,-39
1456683851.138798,223534876,-46
1456683851.458830,223855852,-47
1456683851.779843,224176828,-41
1456683852.100842,224497808,-41
1456683852.421843,224818784,-38
1456683852.742828,225139764,-44
1456683853.063867,225460736,-38
1456683853.384871,225781716,-41
1456683853.705869,226102692,-35
1456683854.026898,226423672,-33
1456683854.347891,226744656,-35
1456683854.668887,227065636,-35
1456683854.989894,227386612,-37
1456683855.309900,227707596,-47
1456683855.630947,228028568,-49
1456683855.951914,228349552,-50
1456683856.272998,228670528,-50
1456683856.592920,228991484,-58
1456683856.913924,229312464,-54
1456683857.234916,229633424,-54
1456683857.555937,229954400,-64
1456683857.876937,230275372,-43
1456683858.197948,230596352,-46
1456683858.518933,230917332,-51
1456683858.839932,231238312,-46
1456683859.160963,231559288,-47
1456683859.481964,231880264,-51
1456683859.802967,232201252,-57
1456683860.123941,232522216,-58
1456683860.444952,232843184,-55
1456683860.764986,233164152,-50
1456683861.085995,233485128,-50
1456683861.406999,233806104,-51
1456683861.726992,234127080,-51
1456683862.048050,234448048,-57
1456683862.369013,234769036,-59
1456683862.690028,235090012,-52
1456683863.011021,235410984,-58
1456683863.332005,235731960,-54
1456683863.653032,236052936,-53
1456683863.974043,236373908,-63
1456683864.295051,236694892,-50
1456683864.616055,237015864,-50
1456683864.937135,237336832,-49
1456683865.258058,237657804,-49
1456683865.579062,237978772,-50
1456683865.900081,238299748,-53
1456683866.221069,238620724,-54
1456683866.541047,238941692,-54
1456683866.861083,239262656,-54
1456683867.182140,239583628,-55
1456683867.503104,239904608,-55
1456683867.824081,240225592,-57
1456683868.145079,240546568,-57
1456683868.466109,240867536,-54
1456683868.787121,241188512,-54
1456683869.108132,241509488,-57
1456683869.429124,241830460,-51
1456683869.750131,242151440,-55
1456683870.071141,242472412,-63
1456683870.392144,242793376,-71
1456683870.713151,243114340,-78
1456683871.034147,243435308,-54
1456683871.355162,243756288,-54
1456683871.675175,244077260,-54
1456683871.996174,244398244,-49
1456683872.317178,244719228,-51
1456683872.637174,245040212,-63
1456683872.958187,245361184,-64
1456683873.279191,245682164,-57
1456683873.600202,246003136,-60
1456683873.921199,246324112,-58
1456683874.246991,246645080,-65
1456683874.563215,246966040,-59
1456683874.884226,247287016,-53
1456683875.205225,247607996,-60
1456683875.526221,247928964,-74
1456683875.847210,248249940,-54
1456683876.168242,248570924,-54
1456683876.489250,248891892,-62
1456683876.809226,249212868,-62
1456683877.130227,249533844,-64
1456683877.451272,249854820,-55
1456683877.772235,250175792,-55
1456683878.093301,250496768,-53
1456683878.414276,250817740,-62
1456683878.734255,251138716,-55
1456683879.055262,251459696,-54
1456683879.376298,251780652,-54
1456683879.697298,252101628,-52
1456683880.018298,252422588,-54
1456683880.339310,252743564,-52
1456683880.660318,253064536,-56
1456683880.981319,253385520,-55
1456683881.301373,253706492,-63
1456683881.622330,254027468,-68
1456683881.943305,254348440,-62
1456683882.264340,254669424,-67
1456683882.585342,254990400,-67
1456683882.906345,255311360,-61
1456683883.227328,255632332,-50
1456683883.548351,255953292,-49
1456683883.869351,256274256,-44
1456683884.189370,256595220,-45
1456683884.510377,256916204,-47
1456683884.831352,257237188,-47
1456683885.152392,257558176,-46
1456683885.473392,257879168,-51
1456683885.794395,258200152,-48
1456683886.114398,258521132,-52
1456683886.435405,258842112,-49
1456683886.756418,259163080,-46
1456683887.077421,259484064,-45
1456683887.398423,259805040,-46
1456683887.719438,260126004,-47
1456683888.040415,260446980,-46
1456683888.361482,260767948,-47
1456683888.682442,261088928,-46
1456683889.003520,261409896,-45
1456683889.324450,261730864,-44
1456683889.645440,262051836,-44
1456683889.965462,262372808,-45
1456683890.286465,262693780,-43
1456683890.607482,263014756,-46
1456683890.928470,263335724,-47
1456683891.248513,263656696,-47
1456683891.569503,263977668,-50
1456683891.890554,264298636,-56
1456683892.211529,264619620,-57
1456683892.532526,264940588,-53
1456683892.853548,265261556,-55
1456683893.174557,265582524,-69
1456683893.495575,265903492,-52
1456683893.816575,266224456,-56
1456683894.137565,266545432,-63
1456683894.458603,266866400,-67
1456683894.779614,267187380,-57
1456683895.100626,267508356,-53
1456683895.421643,267829340,-54
1456683895.741622,268150312,-59
1456683896.061657,268471280,-53
1456683896.382661,268792256,-60
1456683896.703679,269113224,-57
1456683897.024715,269434192,-67
1456683897.345695,269755164,-59
1456683897.666709,270076140,-58
1456683897.987730,270397116,-60
1456683898.308732,270718092,-76
1456683898.629739,271039076,-62
1456683898.950760,271360060,-55
1456683899.271766,271681032,-63
1456683899.592774,272002012,-60
1456683899.913830,272322988,-65
1456683900.235018,272643960,-62
1456683900.555814,272964932,-61
1456683900.875833,273285900,-60
1456683901.196834,273606876,-63
1456683901.517844,273927852,-55
1456683901.837822,274248832,-55
1456683902.158866,274569792,-63
1456683902.479879,274890768,-62
1456683902.800889,275211732,-59
1456683903.121884,275532704,-71
1456683903.442889,275853672,-59
1456683903.763927,276174652,-73
1456683904.084933,276495628,-64
1456683904.405942,276816624,-60
1456683904.726941,277137596,-73
1456683905.048008,277458580,-64
1456683905.368977,277779560,-57
1456683905.689986,278100516,-53
1456683906.009991,278421492,-56
1456683906.331029,278742460,-65
1456683906.652014,279063440,-53
1456683906.972030,279384408,-64
1456683907.293040,279705376,-57
1456683907.614051,280026352,-58
1456683907.935054,280347332,-56
1456683908.256092,280668308,-57
1456683908.577083,280989296,-62
1456683908.898097,281310280,-64
1456683909.219097,281631244,-53
1456683909.540094,281952216,-50
1456683909.861130,282273192,-53
1456683910.182139,282594164,-52
1456683910.503146,282915128,-50
1456683910.824199,283236096,-52
1456683911.144149,283557064,-56
1456683911.465178,283878040,-53
1456683911.786193,284199008,-49
1456683912.107194,284519984,-56
1456683912.427205,284840964,-59
1456683912.748270,285161940,-61
1456683913.069234,285482916,-52
1456683913.390244,285803896,-51
1456683913.711258,286124872,-53
1456683914.032286,286445848,-53
1456683914.353278,286766816,-53
1456683914.674290,287087792,-57
1456683914.995300,287408768,-54
1456683915.316317,287729744,-58
1456683915.637327,288050708,-54
1456683915.958334,288371668,-57
1456683916.278344,288692640,-56
1456683916.599353,289013616,-56
1456683916.920354,289334592,-67
1456683917.241359,289655564,-65
1456683917.562380,289976540,-63
1456683917.883397,290297532,-63
1456683918.203501,290618516,-64
1456683918.524410,290939492,-63
1456683918.845397,291260476,-59
1456683919.166439,291581440,-64
1456683919.487454,291902400,-57
1456683919.808464,292223376,-57
1456683920.129479,292544348,-69
1456683920.450482,292865332,-61
1456683920.771496,293186292,-67
1456683921.091558,293507260,-63
1456683921.412514,293828244,-57
1456683921.733569,294149224,-69
1456683922.054536,294470188,-56
1456683922.375554,294791164,-56
1456683922.696555,295112144,-58
1456683923.017561,295433120,-66
1456683923.338570,295754088,-70
1456683923.658588,296075060,-69
1456683923.979605,296396028,-64
1456683924.300614,296716996,-78
1456683924.621645,297037972,-71
1456683924.942611,297358940,-58
1456683925.263662,297679924,-67
1456683925.584653,298000888,-62
1456683925.905661,298321868,-60
1456683926.226659,298642852,-65
1456683926.546709,298963828,-67
1456683926.867698,299284796,-55
1456683927.188709,299605768,-57
1456683927.509718,299926744,-63
1456683927.830695,300247728,-59
1456683928.151744,300568704,-73
1456683928.472748,300889672,-68
1456683928.793761,301210648,-63
1456683929.113769,301531612,-62
1456683929.434784,301852580,-63
1456683929.755802,302173552,-63
1456683930.076802,302494524,-75
1456683930.397815,302815484,-71
1456683930.718840,303136468,-61
1456683931.039826,303457436,-78
1456683931.360846,303778424,-64
1456683931.680864,304099400,-70
1456683932.001864,304420380,-63
1456683932.322862,304741348,-68
1456683932.643918,305062316,-75
1456683932.964902,305383288,-69
1456683933.285911,305704260,-64
1456683933.606916,306025228,-67
1456683933.927919,306346196,-62
1456683934.248977,306667180,-67
1456683934.568954,306988152,-68
1456683934.889963,307309128,-63
1456683935.210972,307630112,-64
1456683935.531962,307951080,-65
1456683935.852998,308272052,-72
1456683936.174004,308593028,-62
1456683936.494014,308913996,-62
1456683936.815026,309234972,-64
1456683937.136015,309555952,-64
1456683937.457045,309876924,-72
1456683937.778059,310197900,-73
1456683938.099074,310518868,-67
1456683938.420072,310839832,-78
